secuencial;anyo;mes;nombre_mes;dia_semana;nombre_dia_semana;hora;cod_provincia;nombre_provincia;cod_municipio;nombre_codigo_municipio;isla;nombre_isla;zona;nombre_zona;zona_agrupada;nombre_zona_agrupada;carretera;km;sentido_1f;nombre_sentido;titularidad_via;nombre_titularidad_via;tipo_via;nombre_tipo_via;tipo_accidente;nombre_tipo_accidente;total_mu24h;total_hg24h;total_hl24h;total_victimas_24h;total_mu30df;total_hg30df;total_hl30df;total_victimas_30df;total_vehiculos;tot_peat_mu24h;tot_bici_mu24h;tot_ciclo_mu24h;tot_moto_mu24h;tot_tur_mu24h;tot_furg_mu24h;tot_cam_menos3500_mu24h;tot_cam_mas3500_mu24h;tot_bus_mu24h;tot_otro_mu24h;tot_sinespecif_mu24h;tot_peat_mu30df;tot_bici_mu30df;tot_ciclo_mu30df;tot_moto_mu30df;tot_tur_mu30df;tot_furg_mu30df;tot_cam_menos3500_mu30df;tot_cam_mas3500_mu30df;tot_bus_mu30df;tot_otro_mu30df;tot_sinespecif_mu30df;nudo;nombre_nudo;nudo_info;nombre_nudo_info;carretera_cruce;priori_norma;nombre_priori_norma;priori_agente;nombre_priori_agente;priori_semaforo;nombre_priori_semaforo;priori_vert_stop;nombre_priori_vert_stop;priori_vert_ceda;nombre_priori_priori_vert_ceda;priori_horiz_stop;nombre_priori_horiz_stop;priori_horiz_ceda;nombre_priori_horiz_ceda;priori_marcas;nombre_priori_marcas;priori_pea_no_elev;nombre_priori_pea_no_elev;priori_pea_elev;nombre_priori_pea_elev;priori_marca_ciclos;nombre_priori_marca_ciclos;priori_circunstancial;nombre_priori_circunstancial;priori_otra;nombre_priori_otra;condicion_nivel_circula;nombre_condicion_nivel_circula;condicion_firme;nombre_condicion_firme;condicion_iluminacion;nombre_condicion_iluminacion;condicion_meteo;nombre_condicion_meteo;condicion_niebla;nombre_condicion_niebla;condicion_viento;nombre_condicion_viento;visib_restringida_por;nombre_visib_restringida_por;acera;nombre_acera;trazado_planta;nombre_trazado_planta;latitud;longitud;geom
42889;2019;10;Octubre;5;VIERNES;17;18;Granada;18145;Ogíjares;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GR-3209;1.8;1;Ascendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;3;3;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;2;En T o Y;;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.711.991;-3.607.937;POINT (-3.607937 37.11991)
6144;2018;8;Agosto;3;MIÉRCOLES;18;5;Ávila;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;AV-932;18.5;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.040.736;-527.853;POINT (-5.27853 40.40736)
94400;2017;11;Noviembre;5;VIERNES;19;47;Valladolid;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-62;111.4;2;Descendente;1;Estatal;3;Autovía;16;Salida de la vía por la derecha con colisión       ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.174.544;-465.649;POINT (-4.65649 41.74544)
42033;2016;11;Noviembre;4;JUEVES;17;17;Girona;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-63;21;3;Ambos;3;Provincial, Cabildo/Consell;5;Carretera Convencional de doble calzada;1;Frontal                                            ;0;1;3;4;0;1;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;2;Amanecer o atardecer, sin luz artificial;1;Despejado;;;;;18;Se desconoce;998;No aplica;1;Recta;4.185.049;268.748;POINT (2.68748 41.85049)
67933;2020;6;Junio;3;MIÉRCOLES;11;48;Bizkaia;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BI-2238;36.3;1;Ascendente;4;Municipal;6;Carretera Convencional de calzada única;10;Caída                                              ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.335.008;-265.169;POINT (-2.65169 43.35008)
75622;2017;8;Agosto;7;DOMINGO;12;33;Asturias;33051;Pravia;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;AS-225;26.3;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;5;Glorieta partida;;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;4;Configuración del terreno;998;No aplica;3;Curva sin señalizar;4.349.004;-6.112.017;POINT (-6.112017 43.49004)
51590;2019;7;Julio;1;LUNES;13;28;Madrid;28026;Brunete;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;M-513;16.5;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;14;Salida de la vía por la izquierda con vuelco       ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;4.040.554;-3.997.736;POINT (-3.997736 40.40554)
65955;2018;1;Enero;1;LUNES;1;28;Madrid;28123;Rivas-Vaciamadrid;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;M-50;28.5;2;Descendente;1;Estatal;2;Autopista libre;12;Salida de la vía por la izquierda con colisión     ;0;0;4;4;0;0;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;403.297;-3.516.941;POINT (-3.516941 40.3297)
73266;2016;5;Mayo;2;MARTES;12;32;Ourense;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;OU-536;16.8;2;Descendente;2;Autonómica;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;1;En X o +;;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;999;Sin especificar;998;No aplica;1;Recta;4.232.395;-76.997;POINT (-7.6997 42.32395)
82823;2021;6;Junio;6;SÁBADO;17;48;Bizkaia;48902;Erandio;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BI-2704;12.3;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;2;En T o Y;;0;No;0;No;0;No;1;Sí;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.330.746;-2.946.418;POINT (-2.946418 43.30746)
2436;2018;12;Diciembre;6;SÁBADO;15;3;Alicante/Alacant;3047;Calp;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-332;168.5;2;Descendente;1;Estatal;6;Carretera Convencional de calzada única;18;Salida de la vía por la derecha con vuelco         ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.864.483;0.0454063;POINT (0.0454063 38.64483)
14171;2018;7;Julio;1;LUNES;21;8;Barcelona;8119;Masquefa;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;BV-2249;9.5;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;2;Amanecer o atardecer, sin luz artificial;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.150.307;1.811.926;POINT (1.811926 41.50307)
87716;2016;10;Octubre;3;MIÉRCOLES;10;42;Soria;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;SO-P-4126;4.2;2;Descendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;15;Salida de la vía por la izquierda, otro tipo       ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;4.147.464;-305.191;POINT (-3.05191 41.47464)
9050;2020;6;Junio;6;SÁBADO;12;8;Barcelona;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-62;0.1;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Sí;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.192.642;214.159;POINT (2.14159 41.92642)
4601;2021;9;Septiembre;5;VIERNES;13;5;Ávila;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;N-403;107.5;1;Ascendente;1;Estatal;6;Carretera Convencional de calzada única;16;Salida de la vía por la derecha con colisión       ;0;0;2;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.046.369;-462.135;POINT (-4.62135 40.46369)
49765;2017;1;Enero;6;SÁBADO;9;25;Lleida;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-26;39;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.184.702;0.94729;POINT (0.94729 41.84702)
2031;2017;10;Octubre;2;MARTES;20;3;Alicante/Alacant;3014;Alicante/Alacant;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-77a;0.8;1;Ascendente;1;Estatal;3;Autovía;4;Por alcance                                        ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;2;Nivel verde;1;Seco y limpio;4;Sin luz natural y con iluminación artificial encen;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.839.609;-0.5249284;POINT (-0.5249284 38.39609)
11317;2018;1;Enero;7;DOMINGO;10;8;Barcelona;8270;Sitges;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;C-31;176;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;9;Vuelco                                             ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.123.478;1.811.222;POINT (1.811222 41.23478)
15297;2018;10;Octubre;6;SÁBADO;13;8;Barcelona;8044;Capellades;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;B-224;1.5;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;19;Salida de la vía por la derecha otro tipo          ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.153.075;1.679.613;POINT (1.679613 41.53075)
69290;2017;5;Mayo;5;VIERNES;16;29;Málaga;29069;Marbella;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-7;175;2;Descendente;1;Estatal;3;Autovía;5;Múltiple o en caravana                             ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.650.994;-4.886.352;POINT (-4.886352 36.50994)
88431;2016;5;Mayo;7;DOMINGO;9;43;Tarragona;43129;Riudoms;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;TV-3141;4;4;Se desconoce;4;Municipal;5;Carretera Convencional de doble calzada;3;Lateral                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;6;Se desconoce;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;18;Se desconoce;998;No aplica;4;Se desconoce;4.113.861;1.055.814;POINT (1.055814 41.13861)
41809;2021;10;Octubre;6;SÁBADO;21;27;Lugo;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;LU-107;0.3;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;20;Otro tipo de accidente                             ;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;5;Factores atmosféricos;998;No aplica;1;Recta;4.311.889;-761.954;POINT (-7.61954 43.11889)
5647;2017;9;Septiembre;5;VIERNES;8;4;Almería;4902;Ejido, El;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CV-50.EJ;0.1;3;Ambos;5;Otra;10;Camino vecinal;1;Frontal                                            ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;17;Otras restricciones;998;No aplica;3;Curva sin señalizar;3.677.506;-2.812.738;POINT (-2.812738 36.77506)
79080;2016;9;Septiembre;3;MIÉRCOLES;12;37;Salamanca;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CL-517;19.5;1;Ascendente;2;Autonómica;6;Carretera Convencional de calzada única;18;Salida de la vía por la derecha con vuelco         ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.100.506;-593.574;POINT (-5.93574 41.00506)
29252;2021;10;Octubre;7;DOMINGO;12;13;Ciudad Real;13039;Daimiel;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-43;22.842;1;Ascendente;1;Estatal;3;Autovía;18;Salida de la vía por la derecha con vuelco         ;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.939.474;-240.804;POINT (-2.40804 39.39474)
44504;2018;8;Agosto;6;SÁBADO;11;20;Gipuzkoa;20063;Oiartzun;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;GI-2134;0.3;1;Ascendente;3;Provincial, Cabildo/Consell;6;Carretera Convencional de calzada única;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;1;En X o +;;0;No;0;No;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;0;No;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;4.329.928;-1.857.874;POINT (-1.857874 43.29928)
28682;2021;11;Noviembre;4;JUEVES;18;12;Castellón/Castelló;12040;Castelló de la Plana;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;CS-22;0.964;1;Ascendente;1;Estatal;3;Autovía;4;Por alcance                                        ;0;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;6;Sin luz natural ni artificial;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.996.946;-0.07218;POINT (-0.07218 39.96946)
61978;2021;9;Septiembre;5;VIERNES;6;31;Navarra;0;;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;PA-30;12.7;1;Ascendente;2;Autonómica;5;Carretera Convencional de doble calzada;2;Fronto-lateral                                     ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;En intersección o nudo;4;Glorieta;N-121-A;0;No;0;No;0;No;0;No;1;Sí;0;No;1;Sí;0;No;0;No;0;No;0;No;0;No;0;No;2;Nivel verde;3;Mojado;3;Amanecer o atardecer, con luz artificial;2;Nublado;;;;;1;Buena visibilidad;998;No aplica;2;Curva señalizada;4.284.443;-162.264;POINT (-1.62264 42.84443)
46143;2020;3;Marzo;1;LUNES;9;29;Málaga;29082;Rincón de la Victoria;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-7;253.2;2;Descendente;1;Estatal;3;Autovía;5;Múltiple o en caravana                             ;0;0;2;2;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;3;Curva sin señalizar;3.671.566;-4.275.504;POINT (-4.275504 36.71566)
29081;2020;9;Septiembre;4;JUEVES;19;18;Granada;18022;Atarfe;;No aplica;1;Carretera;1;VÍAS INTERURBANAS;A-44;121.9;1;Ascendente;1;Estatal;3;Autovía;4;Por alcance                                        ;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;1;Nivel blanco;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;3.717.649;-3.597.929;POINT (-3.597929 37.17649)
81842;2018;3;Marzo;2;MARTES;17;38;Santa Cruz de Tenerife;38035;San Miguel de Abona;10;Tenerife;1;Carretera;1;VÍAS INTERURBANAS;TF-1;60.8;2;Descendente;3;Provincial, Cabildo/Consell;2;Autopista libre;5;Múltiple o en caravana                             ;0;0;2;2;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Fuera de intersección o nudo;;;;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;999;Sin especificar;3;Nivel amarillo;1;Seco y limpio;1;Luz del día natural, solar;1;Despejado;;;;;1;Buena visibilidad;998;No aplica;1;Recta;2.809.838;-1.661.715;POINT (-16.61715 28.09838)
